Sample,X,Y,Z
852,0.176,0.246,0.898
853,-0.020,-0.168,1.523
854,0.129,-0.195,0.219
855,-0.535,-0.676,1.883
856,-0.168,-0.234,0.320
857,-0.188,0.652,0.512
858,-0.164,-0.102,1.715
859,1.590,-0.121,0.758
860,-0.055,-0.180,1.766
861,-0.547,-0.363,1.199
862,-0.156,0.250,0.402
863,-0.688,0.199,1.773
864,0.449,-0.234,0.355
865,0.258,-0.141,0.801
866,-0.312,-0.324,1.336
867,0.129,0.191,0.785
868,-0.086,-0.141,1.895
869,0.480,-0.348,-0.852
870,0.422,-0.090,0.312
871,-0.570,-0.367,1.805
872,-0.574,-0.074,0.238
873,-1.473,-0.457,1.598
874,0.254,-0.957,-0.250
875,0.984,0.051,1.203
876,0.078,0.352,1.500
877,-0.391,-0.215,1.102
878,-0.695,-0.406,1.703
879,-0.523,-0.680,1.312
880,0.293,-0.039,0.574
881,-0.242,0.488,0.531
882,-0.094,0.090,1.191
883,-0.301,-0.309,1.801
884,0.027,-1.133,0.770
885,-0.215,-0.309,-0.703
886,0.301,0.297,0.113
887,-0.930,-0.246,1.461
888,-0.668,-0.898,1.926
889,-0.129,-0.512,-0.406
890,0.047,-0.598,0.074
891,-0.691,0.160,0.391
892,0.180,-0.543,1.973
893,0.066,-0.488,0.762
894,-0.309,-0.066,0.453
895,-0.164,-0.207,0.934
896,-1.043,-0.363,1.312
897,-0.539,-0.352,1.715
898,0.914,0.004,0.988
899,0.797,-0.062,0.492
900,0.027,-0.344,0.867
901,-1.250,-0.707,1.262
902,-0.730,-0.617,1.426
903,-0.004,-0.469,0.961
904,0.219,-0.422,0.363
905,-1.418,-0.016,-0.066
906,0.094,-0.891,1.688
907,-0.492,-0.363,1.711
908,0.395,-1.000,1.293
909,0.477,0.383,-0.738
910,-0.188,0.008,0.746
911,-0.562,-0.516,1.883
912,-0.660,-0.926,1.957
913,-1.387,-0.520,0.312
914,0.109,-0.223,-0.031
915,-0.082,0.484,1.004
916,-0.148,-0.664,1.980
917,0.129,-0.738,1.207
918,-0.211,-0.426,0.539
919,-0.559,0.082,0.039
920,-0.918,-0.242,1.160
921,-0.719,-0.645,1.992
922,0.133,-0.562,0.281
923,-0.152,-0.359,0.246
924,-0.176,-0.230,0.492
925,0.227,-0.426,0.891
926,-0.547,-0.645,1.992
927,0.137,-0.430,-0.246
928,0.039,-0.438,0.863
929,-1.383,0.020,0.672
930,-0.805,-0.320,1.055
931,-0.020,-0.797,1.906
