Sample,X,Y,Z
741,-0.180,0.602,1.965
742,-0.496,0.312,1.121
743,-0.172,-0.109,0.855
744,0.594,-0.035,0.328
745,0.109,-0.027,1.105
746,-0.031,0.098,1.992
747,0.133,-0.129,0.785
748,-0.230,-0.375,0.168
749,-0.395,0.027,1.375
750,-0.652,0.168,-0.121
751,-0.742,0.109,0.242
752,0.379,0.250,1.898
753,0.352,0.160,0.961
754,-0.367,-0.273,0.723
755,-0.148,0.102,0.879
756,0.012,0.234,1.438
757,-0.078,0.676,1.406
758,-0.723,0.105,0.555
759,-0.289,-0.172,1.656
760,0.590,-0.078,1.516
761,0.379,-0.309,0.535
762,-0.164,-0.301,1.020
763,-0.137,-0.152,0.770
764,0.652,-0.195,0.922
765,0.645,-0.156,0.910
766,-0.816,-0.168,0.676
767,-0.512,-0.215,-0.051
768,0.281,0.211,1.477
769,0.660,0.422,1.805
770,0.594,0.070,0.406
771,-0.566,-0.086,0.109
772,-0.750,0.328,1.727
773,0.566,0.477,1.633
774,0.137,0.051,0.648
775,-0.395,-0.305,0.465
776,-0.258,0.027,1.281
777,-0.367,0.160,1.559
778,0.508,0.137,1.352
779,0.148,-0.664,-0.297
780,-0.531,-0.609,0.676
781,-0.582,0.020,1.977
782,0.176,0.316,0.758
783,0.637,0.289,0.465
784,0.039,0.465,0.516
785,-0.766,0.242,1.617
786,-0.207,0.500,1.723
787,0.957,-0.301,-0.344
788,0.047,-0.176,0.422
789,-1.113,0.336,1.965
790,-0.125,0.023,0.781
791,0.570,-0.422,1.219
792,0.832,-0.438,0.387
793,-0.555,-0.605,-0.719
794,-1.035,-0.141,1.008
795,0.328,0.594,1.992
796,1.309,-0.082,0.578
797,0.203,-0.652,0.062
798,-1.137,-0.277,0.070
799,-1.137,-0.277,0.070
800,-0.359,0.211,1.863
801,1.352,1.234,1.918
802,0.320,0.254,1.039
803,-0.918,-0.285,-0.535
804,-1.184,-0.305,0.500
805,0.586,0.230,1.961
806,1.824,0.395,1.484
807,-0.582,-0.461,0.422
808,-1.902,-0.090,1.426
809,0.137,-0.457,-0.246
810,1.422,-0.770,1.371
811,0.938,0.051,1.766
812,-0.617,-0.438,-0.348
813,-0.777,-0.469,0.535
814,1.219,0.465,1.930
815,0.754,-0.285,0.156
816,-0.645,-0.840,1.070
817,0.258,-0.332,0.766
818,0.664,-0.633,-0.477
819,0.664,-0.633,-0.477
820,0.914,-0.336,1.566
821,0.090,-0.094,1.332
822,-1.012,-0.949,0.730
823,-0.074,-0.727,1.270
824,1.023,-0.402,0.652
825,0.594,-0.422,1.410
826,0.156,-0.012,1.770
827,0.527,-0.727,0.141
828,0.320,-0.910,1.113
829,-0.137,-0.387,1.879
830,0.273,-0.906,0.730
831,1.332,-1.066,0.355
832,0.566,-0.699,0.824
833,-0.570,-0.777,0.242
834,-0.227,-0.648,1.453
835,1.852,-0.762,0.402
836,0.844,-1.402,0.789
837,-1.145,-0.316,1.902
838,0.000,-0.387,0.527
