Sample,X,Y,Z
844,1.992,-0.543,1.828
845,0.512,-1.117,0.840
846,-1.125,-0.812,0.035
847,-0.180,-0.133,1.254
848,0.816,0.648,1.699
849,0.531,-0.629,-0.258
850,-0.453,-0.840,1.145
851,0.273,-0.664,1.727
852,1.570,-0.816,1.598
853,0.746,-0.824,0.199
854,-0.523,-1.102,0.371
855,0.055,-0.609,1.910
856,1.352,-0.637,1.426
857,0.082,-1.156,0.145
858,-1.039,-0.992,-0.156
859,-0.504,-0.961,1.113
860,1.641,-0.297,1.980
861,1.965,-0.789,0.809
862,0.152,-0.887,0.035
863,-1.043,-0.715,0.863
864,0.086,-0.156,1.676
865,0.922,-0.301,1.297
866,0.148,-0.332,1.629
867,0.547,-0.484,0.410
868,1.242,-1.148,-0.730
869,0.477,-0.609,1.703
870,-0.559,0.141,1.766
871,-0.270,-1.043,0.309
872,0.363,-0.816,0.855
873,0.727,-1.066,-0.305
874,0.203,-1.047,0.484
875,0.090,-0.281,1.965
876,0.426,-0.418,1.859
877,0.141,-1.090,1.012
878,0.562,-1.219,0.199
879,0.840,-0.941,0.281
880,0.531,-0.156,1.348
881,0.102,0.238,1.656
882,0.270,-0.379,0.801
883,0.371,-1.016,1.160
884,0.387,-1.379,0.488
885,0.461,-1.629,0.113
886,0.473,-0.699,1.734
887,0.633,-0.203,1.531
888,0.160,-0.832,0.367
889,0.070,-0.902,0.270
890,0.473,-1.055,0.227
891,0.430,-0.605,1.758
892,0.219,-0.242,1.824
893,0.289,-0.797,0.723
894,0.363,-0.828,0.785
895,0.477,-0.551,1.227
896,0.391,-0.520,1.270
897,0.496,-0.699,1.125
898,0.324,-0.695,1.230
899,0.160,-0.543,0.801
900,0.133,-0.469,1.012
901,0.465,-0.148,0.855
902,0.645,-0.430,0.582
903,0.453,-0.387,1.008
904,0.070,-0.520,1.105
905,-0.043,-0.668,1.262
906,0.074,-0.672,1.160
907,0.289,-0.977,0.527
908,0.410,-0.930,0.730
909,0.359,-0.707,1.324
910,0.590,-0.699,1.266
911,0.688,-0.898,0.816
912,0.215,-0.961,0.707
913,-0.016,-0.707,1.051
914,0.105,-0.488,1.527
915,0.633,-0.352,1.398
916,0.852,-0.551,0.559
917,0.477,-0.523,0.516
918,-0.102,-0.152,1.207
919,-0.191,-0.016,1.156
