Sample,X,Y,Z
744,-0.223,0.426,1.859
745,0.305,0.152,0.246
746,0.062,0.176,0.801
747,0.070,0.137,1.816
748,-0.277,-0.133,0.727
749,0.043,-0.152,1.164
750,0.496,0.219,1.887
751,0.609,-0.141,0.359
752,0.004,-0.184,-0.242
753,-0.859,-0.281,0.266
754,-0.645,-0.262,1.168
755,0.395,-0.391,0.742
756,0.500,-0.402,0.754
757,-0.750,0.008,1.316
758,-0.703,0.152,1.570
759,0.559,0.152,0.906
760,0.859,-0.027,0.406
761,-1.020,-0.066,0.898
762,-1.676,0.020,0.980
763,-0.012,0.305,1.840
764,1.543,0.426,1.992
765,1.082,0.359,1.457
766,-1.047,0.055,-0.352
767,-1.453,-0.105,-0.656
768,-0.430,-0.207,0.457
769,0.457,-0.039,1.953
770,0.480,-0.164,1.723
771,0.488,-0.449,-0.352
772,-0.160,-0.191,-1.059
773,-0.613,0.203,0.168
774,0.445,0.305,1.648
775,0.512,0.559,1.992
776,0.289,0.012,1.312
777,0.094,-0.066,-0.859
778,-0.227,0.227,-1.016
779,-0.094,0.551,1.602
780,0.309,0.742,1.992
781,0.648,-0.754,0.883
782,0.062,-0.977,-0.820
783,-0.410,-0.598,-1.195
784,-0.539,0.398,0.910
785,0.168,0.953,1.992
786,0.172,0.246,1.094
787,0.102,-1.301,-1.906
788,-0.129,-0.648,-1.398
789,-1.156,0.527,1.898
790,-0.094,1.363,1.844
791,-0.180,-0.656,-0.734
792,-0.508,-0.711,-0.625
793,0.191,-0.184,0.305
794,0.879,0.422,1.953
795,-0.469,0.852,1.918
796,-1.594,-0.387,0.266
797,-0.594,-0.348,-0.066
798,1.820,-0.227,1.289
799,0.887,0.641,1.977
800,-1.586,0.285,0.770
801,-1.309,0.520,1.547
802,1.621,-0.215,-0.031
803,0.957,-0.230,0.676
804,-1.535,0.027,1.559
805,-0.961,-0.055,0.629
806,0.828,0.055,0.777
807,1.609,-0.250,0.574
808,-0.184,-0.055,0.559
809,-1.141,0.051,1.355
810,0.051,-0.086,1.227
811,0.527,-0.219,0.055
812,0.398,-0.121,0.492
813,-0.062,0.457,1.934
814,0.469,0.234,1.555
815,0.684,0.230,1.629
816,0.121,-0.090,0.492
817,-1.320,-0.285,-0.449
818,-0.680,-0.055,1.598
819,1.309,0.113,1.680
820,1.188,0.039,0.602
821,-0.367,0.059,1.414
822,-1.465,0.016,1.055
823,-0.188,-0.617,-0.691
824,0.293,-0.160,0.727
825,-0.406,0.141,1.953
826,-0.664,-0.105,0.574
827,-0.137,-0.113,0.863
828,0.297,0.105,1.281
829,-0.598,0.082,0.871
830,-0.441,-0.008,0.945
831,-0.008,0.172,0.668
832,-0.078,0.188,1.684
833,-0.074,0.320,1.445
834,0.758,-0.047,0.289
835,0.848,-0.094,0.898
836,-0.270,-0.094,1.559
837,-0.566,-0.004,1.188
838,0.184,-0.316,0.402
839,0.504,-0.180,1.484
840,0.039,-0.176,0.211
841,-0.023,-0.340,-0.625
842,-0.309,0.164,1.660
843,0.250,0.562,1.855
844,0.707,-0.309,-0.352
845,-0.645,0.316,0.395
846,-0.535,0.254,1.793
847,0.141,0.047,0.117
848,0.492,-0.016,0.590
849,-0.219,0.371,1.973
850,-0.207,0.062,-0.074
851,0.383,-0.336,0.238
852,-0.188,0.203,1.977
853,-0.324,-0.043,0.473
854,-0.117,-0.051,0.641
855,0.309,0.230,1.730
856,0.125,0.137,0.512
857,-0.316,-0.363,0.723
858,-1.266,0.023,1.879
859,-0.535,-0.387,0.613
860,0.965,-0.363,-0.855
861,0.676,-0.043,0.609
862,-0.961,0.512,1.992
863,-0.465,0.230,1.020
864,0.195,-1.035,-1.059
865,0.180,-0.281,-0.383
866,-0.352,0.230,1.605
867,0.535,0.723,1.992
868,1.035,0.414,1.555
869,-0.750,-0.332,-0.039
870,-1.355,-0.305,-0.191
871,0.352,-0.023,0.535
872,1.250,0.547,1.781
873,-0.410,0.531,1.992
874,-0.742,0.070,0.676
875,0.336,-0.492,-0.797
876,1.145,-0.227,1.250
877,-0.527,0.492,1.992
878,-1.016,-0.043,0.391
879,0.832,-0.336,-0.395
880,1.305,0.078,1.801
881,-0.266,0.238,1.734
882,-0.816,-0.406,0.238
883,0.113,-0.273,0.164
884,0.289,0.012,1.230
885,0.293,0.168,1.125
886,-0.164,0.023,0.793
887,-0.445,0.117,1.289
888,-0.266,-0.121,1.750
889,0.395,-0.070,0.863
890,-0.234,-0.207,0.496
891,-0.508,0.184,1.078
892,0.586,0.125,0.977
893,-0.680,0.215,1.398
894,-1.070,-0.199,1.062
895,0.410,-0.344,-0.035
896,0.844,-0.191,1.133
897,-0.750,0.656,1.938
898,-0.746,-0.074,-0.555
899,-0.031,-0.215,-0.039
900,0.461,0.176,1.953
901,0.230,0.145,1.121
902,0.035,-0.492,-0.242
903,-0.543,-0.086,1.410
904,0.465,0.324,1.379
905,0.805,-0.156,0.309
906,0.234,0.004,1.602
907,0.676,0.055,1.004
908,0.141,-0.211,-0.012
909,-0.738,0.227,1.844
910,-0.031,0.320,0.730
911,0.531,-0.238,0.301
912,0.117,0.379,1.898
913,-0.273,0.246,0.559
914,-0.617,-0.410,-0.582
915,-1.129,-0.004,1.504
916,-0.656,0.559,1.762
917,0.742,-0.211,0.426
918,-0.039,0.051,1.691
919,-0.762,0.148,1.070
920,-0.703,-0.281,-0.102
