Sample,X,Y,Z
930,0.039,-0.027,1.008
931,0.035,-0.016,0.996
932,0.031,-0.020,0.996
933,0.039,-0.012,1.004
934,0.059,-0.008,1.016
935,0.066,-0.008,1.012
936,0.066,-0.004,1.008
937,0.059,-0.016,1.004
938,0.047,-0.020,0.980
939,0.027,-0.023,1.004
940,0.020,-0.016,0.977
941,0.023,-0.012,0.992
942,0.039,-0.008,1.023
943,0.070,-0.012,0.988
944,0.074,-0.008,0.992
945,0.070,-0.008,0.984
946,0.043,-0.020,0.988
947,0.027,-0.020,1.012
948,0.016,-0.020,1.012
949,0.020,-0.012,1.016
950,0.043,-0.008,1.016
951,0.059,0.004,0.996
952,0.070,-0.016,1.004
953,0.062,-0.023,1.004
954,0.047,-0.016,0.996
955,0.035,-0.020,0.996
956,0.035,-0.016,1.004
957,0.043,-0.008,0.988
958,0.047,-0.012,1.008
959,0.047,-0.008,1.016
960,0.047,-0.004,0.969
961,0.066,-0.012,0.996
962,0.055,-0.012,1.004
963,0.055,-0.020,0.992
964,0.043,-0.016,0.996
965,0.035,-0.016,0.996
966,0.031,-0.012,0.992
967,0.035,-0.016,1.012
968,0.051,-0.004,1.012
969,0.055,-0.012,1.004
970,0.055,-0.016,1.004
971,0.051,-0.012,0.984
972,0.047,-0.016,1.016
973,0.039,-0.016,1.004
974,0.039,-0.004,1.004
975,0.043,-0.008,1.020
976,0.051,-0.016,1.012
977,0.055,-0.016,0.988
978,0.043,-0.020,0.988
979,0.043,-0.020,0.984
980,0.051,-0.027,0.949
981,0.043,-0.023,1.000
982,0.043,-0.004,0.996
983,0.047,-0.008,1.004
984,0.043,-0.012,1.012
985,0.039,-0.012,1.008
986,0.043,-0.020,1.012
987,0.039,-0.012,1.004
988,0.047,-0.012,1.008
989,0.047,-0.016,1.000
990,0.051,-0.004,0.992
991,0.047,-0.008,1.000
992,0.047,-0.008,1.020
993,0.051,-0.004,1.012
994,0.047,-0.012,0.984
995,0.047,-0.012,0.984
996,0.043,-0.020,1.000
997,0.043,-0.012,0.996
998,0.039,-0.012,1.008
999,0.039,-0.004,0.988
Rate 1343, overflows 0
